ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;COL_1;COL_2;COL_3;COL_4;D_ACTUAL;D_MES_ANT;PROM_DEUDA;M_MOROSO;MONTO;SEGURO;OFERTA;
178;M       ;900.000;49;UNV     ;SOL     ;138;1;ARICA           ;853.773;520.000;0;322.558;1.845;0;572;1;2.700.000;NO;ACEPTA;
179;M       ;1.262.000;52;MED     ;SOL     ;138;1;ARICA           ;0;0;0;0;824;17.957;0;1;5.500.000;NO;ACEPTA;
180;M       ;460.000;26;UNV     ;CAS     ;138;1;ARICA           ;0;65.899;0;250.000;125;0;256;1;1.800.000;NO;ACEPTA;
181;M       ;73.000;40;MED     ;CAS     ;100;85;SANTIAGO        ;0;641.174;9.006.978;0;0;0;10.876;1;8.000.000;NO;ACEPTA;
182;F       ;722.000;36;MED     ;CAS     ;101;87;SANTIAGO        ;0;1.408.858;0;0;456;0;434;1;1.500.000;NO;NO ACEPTA;
183;M       ;79.800;43;MED     ;CAS     ;90;108;SANTIAGO        ;0;590.520;0;201.952;1.039;0;303;3;1.800.000;NO;ACEPTA;
184;M       ;8.630.000;44;UNV     ;CAS     ;90;82;SANTIAGO        ;0;600.000;0;28.011;0;0;2;1;2.000.000;NO;ACEPTA;
185;M       ;5.210.000;43;UNV     ;CAS     ;73;86;SANTIAGO        ;0;109.632;0;0;804;0;0;2;3.000.000;NO;ACEPTA;
186;F       ;75.000;43;TEC     ;SOL     ;51;91;SANTIAGO        ;0;600.000;0;16.175;0;0;16;0;2.400.000;SI;NO ACEPTA;
187;M       ;70.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;1.333.106;461.680;0;995.278;2.406;36.175;1.016;2;4.000.000;NO;ACEPTA;
188;M       ;767.000;32;TEC     ;SOL     ;71;326;PUNTA ARENAS    ;1.062.721;224.689;0;103.119;1.448;15.086;6;1;2.400.000;NO;NO ACEPTA;
189;M       ;716.000;58;MED     ;CAS     ;38;104;SANTIAGO        ;0;1.050.000;0;0;0;0;8.972;1;1.900.000;NO;ACEPTA;
190;F       ;90.000;38;TEC     ;SOL     ;50;88;SANTIAGO        ;0;0;0;0;1.000;0;0;1;800.000;SI;NO ACEPTA;
191;F       ;618.000;45;MED     ;CAS     ;108;100;SANTIAGO        ;1.527.219;161.055;0;0;1.798;0;0;1;700.000;NO;NO ACEPTA;
192;M       ;832.000;41;TEC     ;CAS     ;13;16;ANTOFAGASTA     ;0;250.000;0;1.074.252;0;16.011;1.037;0;4.000.000;NO;NO ACEPTA;
193;M       ;500.000;30;MED     ;CAS     ;27;226;CONCEPCION      ;0;367.595;0;300.000;396;0;307;2;1.700.000;NO;ACEPTA;
194;M       ;50.000;45;UNV     ;CAS     ;54;80;SANTIAGO        ;0;500.000;0;0;1.238;11.827;0;1;3.800.000;NO;ACEPTA;
195;F       ;75.000;45;TEC     ;SOL     ;16;85;SANTIAGO        ;0;489.990;0;0;0;46.977;0;0;5.400.000;SI;NO ACEPTA;
196;M       ;600.000;54;UNV     ;SOL     ;27;226;CONCEPCION      ;1.297.251;374.722;0;0;1.974;8.888;0;1;500.000;NO;ACEPTA;
197;M       ;75.000;49;UNV     ;SEP     ;102;90;SANTIAGO        ;0;48.505;0;961.811;2.453;0;19.768;3;3.100.000;NO;ACEPTA;
198;M       ;700.000;50;TEC     ;CAS     ;138;1;ARICA           ;0;250.000;0;105.307;108;0;240;1;2.600.000;NO;ACEPTA;
199;M       ;1.000.000;48;UNV     ;CAS     ;37;104;SANTIAGO        ;2.606.226;0;0;2.409.187;2.955;0;2.392;1;2.100.000;NO;ACEPTA;
200;M       ;1.500.000;43;TEC     ;CAS     ;48;88;SANTIAGO        ;0;812.198;0;0;34;4.371;0;1;6.700.000;NO;NO ACEPTA;
201;F       ;1.490.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1.035.716;0;0;573;0;25.670;2;6.500.000;NO;ACEPTA;
202;F       ;1.500.000;53;TEC     ;CAS     ;90;80;SANTIAGO        ;0;600.000;5.001.190;0;391;9.979;91;1;6.900.000;NO;NO ACEPTA;
203;M       ;530.000;48;UNV     ;SOL     ;28;89;SANTIAGO        ;0;800.000;0;0;64;0;310;1;1.400.000;NO;ACEPTA;
204;M       ;700.000;33;TEC     ;CAS     ;48;89;SANTIAGO        ;0;686.288;0;0;1;0;0;1;2.200.000;NO;NO ACEPTA;
205;M       ;500.000;37;UNV     ;CAS     ;90;84;SANTIAGO        ;0;450.000;0;0;41;0;0;1;1.600.000;NO;NO ACEPTA;
206;M       ;700.000;33;TEC     ;SOL     ;83;88;SANTIAGO        ;0;0;0;0;1.939;0;1.162;1;900.000;NO;NO ACEPTA;
207;M       ;1.300.000;53;MED     ;CAS     ;85;88;SANTIAGO        ;0;766.842;0;10.679;32;0;0;1;5.800.000;NO;ACEPTA;
208;M       ;2.100.000;54;EUN     ;SOL     ;59;90;SANTIAGO        ;0;891.079;0;0;17;4.311;0;1;8.000.000;NO;NO ACEPTA;
209;F       ;485.000;29;TEC     ;CAS     ;74;253;TEMUCO          ;0;48.000;0;99.041;261;0;162;1;1.700.000;NO;NO ACEPTA;
210;F       ;666.000;29;TEC     ;CAS     ;52;67;VINA DEL MAR    ;0;600.000;0;0;0;11.556;0;0;2.100.000;NO;NO ACEPTA;
211;F       ;62.800;49;TEC     ;SEP     ;39;93;SANTIAGO        ;0;0;0;0;0;3.285;0;0;2.100.000;SI;NO ACEPTA;
212;M       ;1.171.000;48;UNV     ;SEP     ;138;1;ARICA           ;0;679.475;0;0;953;0;19.476;2;5.000.000;NO;ACEPTA;
213;M       ;9.880.000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;500.000;0;0;0;0;230;1;1.500.000;NO;ACEPTA;
214;M       ;1.100.000;42;UNV     ;CAS     ;138;1;ARICA           ;0;2.199.846;0;0;0;0;10.206;1;3.400.000;NO;ACEPTA;
215;M       ;852.000;60;EUN     ;SOL     ;18;118;SANTIAGO        ;0;925.728;0;0;579;0;0;1;3.400.000;SI;NO ACEPTA;
216;F       ;468.000;31;TEC     ;SOL     ;47;66;VALPARAISO      ;0;68.025;0;291.597;86;0;127;1;1.800.000;SI;NO ACEPTA;
217;M       ;1.000.000;54;UNV     ;CAS     ;152;88;SANTIAGO        ;0;15.080;0;3.745;201;0;253;1;4.800.000;NO;ACEPTA;
218;M       ;630.000;49;UNV     ;CAS     ;138;1;ARICA           ;0;300.000;0;0;0;0;74;1;2.300.000;NO;ACEPTA;
219;M       ;68.200;49;UNV     ;VIU     ;30;100;SANTIAGO        ;0;365.928;0;222.329;1.607;0;0;1;1.300.000;NO;ACEPTA;
220;F       ;2.000.000;44;TEC     ;CAS     ;50;88;SANTIAGO        ;0;1.440.326;0;1.910.326;3.275;50.522;80.996;3;8.000.000;NO;NO ACEPTA;
221;F       ;530.000;58;MED     ;SOL     ;12;13;CALAMA          ;0;103.185;0;0;235;0;0;1;1.900.000;NO;NO ACEPTA;
222;M       ;7.300.000;41;UNV     ;CAS     ;32;97;SANTIAGO        ;544.758;300.000;0;0;796;0;78;3;1.400.000;NO;ACEPTA;
223;F       ;66.800;49;TEC     ;SOL     ;15;88;SANTIAGO        ;0;0;0;0;3.211;0;8.129;1;8.000.000;SI;NO ACEPTA;
224;F       ;6.390.000;40;TEC     ;SOL     ;55;89;SANTIAGO        ;0;500.000;0;500.000;639;0;525;1;2.100.000;NO;NO ACEPTA;
225;M       ;600.000;35;UNV     ;SOL     ;96;131;RANCAGUA        ;0;185.398;0;251.048;444;0;25;1;2.000.000;SI;NO ACEPTA;
226;M       ;500.000;49;TEC     ;CAS     ;138;1;ARICA           ;0;300.000;0;3.011.664;0;0;2.611;1;1.700.000;NO;ACEPTA;
227;F       ;7.000.000;30;TEC     ;CAS     ;46;35;OVALLE          ;1.297.563;405.076;0;0;1.611;0;0;1;500.000;SI;NO ACEPTA;
228;M       ;650.000;47;UNV     ;SOL     ;138;1;ARICA           ;673.415;309.777;0;0;940;42.284;0;1;1.700.000;NO;ACEPTA;
229;F       ;700.000;57;MED     ;CAS     ;34;88;SANTIAGO        ;0;412.550;0;64.967;194;0;30;1;2.400.000;NO;NO ACEPTA;
230;F       ;60.300;43;TEC     ;SOL     ;48;86;SANTIAGO        ;0;199.994;0;154.804;5;0;158;1;1.700.000;SI;NO ACEPTA;
231;M       ;2.365.000;44;UNV     ;CAS     ;82;86;SANTIAGO        ;0;1.581.828;0;0;1.961;0;0;1;8.000.000;NO;NO ACEPTA;
232;M       ;850.000;28;TEC     ;SEP     ;96;115;SANTIAGO        ;0;1.237.000;0;0;113;0;0;1;3.100.000;NO;NO ACEPTA;
233;F       ;7.200.000;33;TEC     ;CAS     ;74;275;LOS LAGOS       ;0;750.000;0;494.822;0;0;503;0;5.200.000;NO;NO ACEPTA;
234;M       ;1.300.000;39;TEC     ;CAS     ;100;94;SANTIAGO        ;718.928;165.259;0;98.499;2.236;0;100;2;4.300.000;NO;NO ACEPTA;
235;F       ;920.000;49;UNV     ;SOL     ;138;1;ARICA           ;0;250.000;473.580;0;0;0;1.003;1;4.400.000;NO;ACEPTA;
236;F       ;542.000;26;EUN     ;SOL     ;38;80;SANTIAGO        ;0;250.000;0;209.465;0;0;213;0;2.000.000;NO;NO ACEPTA;
237;F       ;500.000;48;MED     ;CAS     ;21;502;CHUQUICAMATA    ;0;0;0;80.488;0;0;100;0;2.000.000;NO;NO ACEPTA;
238;M       ;1.140.000;42;UNV     ;CAS     ;52;104;SANTIAGO        ;0;301.852;0;17.356;0;0;1;1;5.400.000;NO;ACEPTA;
239;F       ;650.000;42;MED     ;SOL     ;76;98;SANTIAGO        ;0;436.714;0;0;61;0;0;1;2.200.000;NO;NO ACEPTA;
240;M       ;1.550.000;41;        ;SOL     ;34;29;LA SERENA       ;0;1.274.933;0;0;1;0;0;1;8.000.000;NO;NO ACEPTA;
241;M       ;500.000;41;TEC     ;CAS     ;17;80;SANTIAGO        ;0;343.067;0;0;7;0;0;1;1.700.000;NO;NO ACEPTA;
242;M       ;75.000;41;MED     ;CAS     ;55;90;SANTIAGO        ;0;0;0;700.000;1.205;9.052;714;2;4.100.000;NO;ACEPTA;
243;M       ;750.000;46;UNV     ;CAS     ;35;106;SANTIAGO        ;1.036.913;12.456;0;1.071.651;1.657;0;10.197;1;2.100.000;NO;ACEPTA;
244;F       ;800.000;41;TEC     ;CAS     ;103;127;TALAGANTE       ;0;500.000;0;0;0;20.315;0;0;3.500.000;NO;NO ACEPTA;
245;F       ;1.000.000;47;MED     ;CAS     ;15;67;VINA DEL MAR    ;0;199.629;0;774.251;162;0;815;1;4.900.000;NO;NO ACEPTA;
246;F       ;460.000;40;MED     ;CAS     ;24;88;SANTIAGO        ;0;0;0;0;1.122;0;0;1;750.000;NO;NO ACEPTA;
247;F       ;3.300.000;56;MED     ;CAS     ;13;16;ANTOFAGASTA     ;4.543.958;1.126.051;0;2.999.998;9.319;90.816;42.455;1;8.000.000;NO;NO ACEPTA;
248;F       ;900.000;47;UNV     ;SOL     ;138;1;ARICA           ;0;300.000;0;0;477;9.135;0;1;4.100.000;NO;ACEPTA;
249;M       ;1.200.000;29;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;438.043;0;0;1.008;0;799;1;5.000.000;NO;NO ACEPTA;
250;F       ;4.480.000;32;MED     ;CAS     ;82;81;SANTIAGO        ;0;250.000;0;0;0;0;347;0;3.800.000;NO;NO ACEPTA;
251;M       ;4.900.000;41;UNV     ;CAS     ;120;85;SANTIAGO        ;731.822;122.743;0;1.015.834;1.258;20.689;1.327;1;8.000.000;NO;ACEPTA;
252;M       ;485.000;31;UNV     ;SOL     ;129;101;SANTIAGO        ;0;102.773;0;289.920;199;0;327;1;1.800.000;NO;NO ACEPTA;
253;F       ;573.000;55;TEC     ;SEP     ;16;89;SANTIAGO        ;964.531;100.000;0;0;1.032;0;0;1;1.300.000;NO;ACEPTA;
254;M       ;1.600.000;36;MED     ;CAS     ;90;85;SANTIAGO        ;0;0;1.637.042;0;3.532;33.997;1.936;1;6.100.000;NO;NO ACEPTA;
255;M       ;1.170.000;26;UNV     ;SOL     ;37;85;SANTIAGO        ;0;0;0;0;25;0;50;1;5.900.000;NO;NO ACEPTA;
256;M       ;6.000.000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;600.000;0;0;0;0;3.240;1;3.400.000;NO;ACEPTA;
257;M       ;5.000.000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1.097;0;400.000;2.095;7.777;1.228;3;750.000;NO;ACEPTA;
258;M       ;3.327.000;51;MED     ;CAS     ;85;88;SANTIAGO        ;0;0;0;783.198;0;0;302;1;8.000.000;NO;ACEPTA;
259;F       ;47.000;50;MED     ;SOL     ;25;85;SANTIAGO        ;1.815.858;1.000.000;0;0;5.376;0;1.019;3;900.000;SI;NO ACEPTA;
260;F       ;511.000;59;TEC     ;SOL     ;84;85;SANTIAGO        ;0;78.010;0;200.000;1.036;0;204;1;1.100.000;SI;NO ACEPTA;
261;M       ;734.000;55;MED     ;CAS     ;27;226;CONCEPCION      ;0;250.000;0;297.416;2.406;2.828;24;2;550.000;NO;ACEPTA;
262;F       ;5.590.000;34;TEC     ;VIU     ;43;70;QUILPUE         ;0;204.911;0;0;6;0;165;1;2.600.000;NO;NO ACEPTA;
263;F       ;2.605.000;50;MED     ;CAS     ;13;16;ANTOFAGASTA     ;0;1.326.136;0;0;4.128;0;123.364;2;8.000.000;NO;NO ACEPTA;
264;M       ;600.000;44;TEC     ;SOL     ;104;93;SANTIAGO        ;0;0;0;113.382;0;1.807;0;0;2.400.000;NO;NO ACEPTA;
265;M       ;5.600.000;40;UNV     ;CAS     ;138;92;SANTIAGO        ;1.868.695;529.409;0;388.658;2.154;0;395;1;4.200.000;NO;ACEPTA;
266;F       ;500.000;43;MED     ;CAS     ;48;88;SANTIAGO        ;0;0;0;2;197;0;101;1;1.900.000;NO;NO ACEPTA;
267;M       ;638.000;50;TEC     ;SOL     ;138;1;ARICA           ;0;325.000;0;461.631;164;0;1.382;1;2.300.000;NO;ACEPTA;
268;F       ;7.560.000;34;TEC     ;SOL     ;27;227;TALCAHUANO      ;0;0;0;92.191;0;0;94;0;4.200.000;NO;NO ACEPTA;
269;F       ;1.981.000;44;MED     ;CAS     ;90;121;SANTIAGO        ;0;1.250.000;0;0;6.784;57.588;1.556;3;5.200.000;NO;NO ACEPTA;
270;M       ;77.100;40;UNV     ;CAS     ;139;88;SANTIAGO        ;0;47.498;0;1.499.325;9.628;0;4.553;3;2.900.000;NO;ACEPTA;
271;F       ;784.000;33;TEC     ;CAS     ;90;23;CALDERA         ;0;300.000;0;0;14;0;13.612;1;3.700.000;NO;NO ACEPTA;
272;M       ;53.400;49;MED     ;CAS     ;55;90;SANTIAGO        ;0;144.123;0;0;3.026;0;302;3;1.000.000;SI;ACEPTA;
273;M       ;640.000;35;UNV     ;CAS     ;90;67;VINA DEL MAR    ;0;1.171.215;0;0;517;0;40;1;1.400.000;NO;NO ACEPTA;
274;M       ;6.300.000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;611.808;29.361;0;300.000;1.260;0;306;1;700.000;NO;ACEPTA;
275;F       ;5.100.000;53;MED     ;CAS     ;155;88;SANTIAGO        ;0;3.000.000;0;0;12;0;134.861;1;8.000.000;NO;NO ACEPTA;
276;M       ;8.500.000;32;MED     ;CAS     ;55;90;SANTIAGO        ;94.834;1.076.384;0;0;193;25.887;0;1;2.600.000;NO;ACEPTA;
277;M       ;4.450.000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;241.326;0;4.000.000;6.159;0;43.186;3;4.700.000;SI;ACEPTA;
278;F       ;700.000;48;TEC     ;CAS     ;60;291;PUERTO MONTT    ;0;300.000;0;0;0;11.820;0;0;2.500.000;NO;NO ACEPTA;
279;F       ;7.600.000;40;TEC     ;SEP     ;33;25;VALLENAR        ;0;309.168;0;172.821;429;12.077;117;1;3.600.000;NO;NO ACEPTA;
280;M       ;80.000;45;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;118.983;423;0;0;1;2.200.000;NO;ACEPTA;
281;M       ;521.000;52;MED     ;CAS     ;76;103;SANTIAGO        ;0;-903;0;250.000;255;0;255;1;1.900.000;NO;ACEPTA;
282;F       ;460.000;51;TEC     ;CAS     ;138;1;ARICA           ;542.597;250.000;0;10.698;610;0;22;1;1.100.000;NO;ACEPTA;
283;F       ;4.000.000;40;MED     ;SEP     ;28;89;SANTIAGO        ;0;2.593.467;0;0;217;22.303;0;1;8.000.000;NO;NO ACEPTA;
284;F       ;672.000;50;TEC     ;CAS     ;95;316;AYSEN           ;0;250.000;0;0;868;0;0;1;1.900.000;NO;NO ACEPTA;
285;M       ;1.000.000;27;UNV     ;SOL     ;13;16;ANTOFAGASTA     ;0;2.300.000;0;0;81;0;0;1;2.700.000;NO;NO ACEPTA;
286;F       ;515.000;41;MED     ;CAS     ;51;88;SANTIAGO        ;0;0;0;0;0;0;15;0;2.100.000;NO;NO ACEPTA;
287;M       ;1.566.000;35;UNV     ;CAS     ;66;253;TEMUCO          ;3.874.669;461.265;201.045;0;4.107;0;318;1;5.100.000;NO;NO ACEPTA;
288;M       ;650.000;26;MED     ;SOL     ;27;226;CONCEPCION      ;1.502.045;0;0;0;1.573;0;0;1;1.100.000;NO;ACEPTA;
289;M       ;800.000;46;MED     ;CAS     ;31;118;SANTIAGO        ;0;300.000;0;800.000;758;0;1.006;1;3.300.000;SI;ACEPTA;
290;M       ;2.453.000;32;TEC     ;SOL     ;90;80;SANTIAGO        ;0;800.000;0;170.050;0;0;63.063;0;8.000.000;NO;NO ACEPTA;
291;M       ;990.000;32;TEC     ;SOL     ;27;226;CONCEPCION      ;2.661.695;208.983;0;0;763;11.138;1.833;3;2.100.000;NO;ACEPTA;
292;M       ;3.000.000;63;MED     ;SOL     ;17;80;SANTIAGO        ;0;991.604;0;0;9.799;0;0;2;8.000.000;NO;NO ACEPTA;
293;M       ;500.000;41;TEC     ;CAS     ;17;80;SANTIAGO        ;0;343.067;0;0;7;0;0;1;1.700.000;NO;NO ACEPTA;
294;F       ;980.000;46;UNV     ;CAS     ;31;119;SANTIAGO        ;0;489.879;0;0;279;2.908;0;1;4.500.000;NO;ACEPTA;
295;M       ;980.000;52;TEC     ;CAS     ;138;1;ARICA           ;0;800.000;0;0;3.322;0;1.792;1;1.600.000;NO;ACEPTA;
296;M       ;674.000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1.631.228;0;1.015.374;302;0;2.928;2;1.100.000;NO;ACEPTA;
297;F       ;6.000.000;34;TEC     ;VIU     ;90;90;SANTIAGO        ;0;18.283;0;800.000;1.541;18.590;954;3;2.500.000;SI;NO ACEPTA;
298;F       ;500.000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;600.000;0;0;7;0;747;2;1.400.000;NO;ACEPTA;
299;M       ;633.000;26;UNV     ;CAS     ;27;226;CONCEPCION      ;0;890.000;0;589.326;1.380;0;12;2;1.200.000;NO;ACEPTA;
300;M       ;1.228.000;52;MED     ;CAS     ;27;226;CONCEPCION      ;0;1.256.473;0;0;20;19.514;11.762;1;4.900.000;NO;NO ACEPTA;
301;F       ;2.100.000;54;MED     ;CAS     ;59;90;SANTIAGO        ;0;891.079;0;0;17;4.311;0;1;8.000.000;NO;NO ACEPTA;
302;F       ;782.000;30;TEC     ;CAS     ;60;91;SANTIAGO        ;269.891;106.525;0;500.582;909;0;1.122;1;3.100.000;NO;NO ACEPTA;
303;M       ;850.000;55;UNV     ;CAS     ;18;89;SANTIAGO        ;604.663;0;0;0;890;17.615;3;3;3.400.000;NO;ACEPTA;
304;M       ;832.000;41;UNV     ;CAS     ;13;16;ANTOFAGASTA     ;0;250.000;0;1.074.252;0;16.011;1.037;0;4.000.000;NO;NO ACEPTA;
305;M       ;8.000.000;43;UNV     ;CAS     ;32;100;SANTIAGO        ;0;800.000;0;40.312;3.306;0;9;1;1.700.000;NO;ACEPTA;
306;F       ;500.000;47;UNV     ;SOL     ;138;1;ARICA           ;949.626;600.000;0;6.287;1.173;0;8.663;2;500.000;SI;ACEPTA;
307;M       ;80.000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1.249.650;0;4.853.619;201;0;35.890;1;5.600.000;SI;ACEPTA;
308;F       ;800.000;50;MED     ;SOL     ;138;1;ARICA           ;318.254;58.293;0;219.548;539;0;408;1;3.500.000;NO;ACEPTA;
309;M       ;657.000;52;UNV     ;CAS     ;31;119;SANTIAGO        ;0;0;0;0;504;0;0;1;2.200.000;NO;ACEPTA;
310;F       ;2.155.000;47;MED     ;CAS     ;66;242;ANGOL           ;0;-2.266;0;2.500.000;9.562;15.931;23.389;1;3.400.000;NO;NO ACEPTA;
311;M       ;4.000.000;46;MED     ;SOL     ;14;22;COPIAPO         ;0;451.439;0;29.885;0;0;31.294;0;8.000.000;NO;NO ACEPTA;
312;F       ;1.500.000;54;TEC     ;CAS     ;27;226;CONCEPCION      ;0;2.000.000;0;237.501;1.988;30.107;29.741;1;5.500.000;NO;NO ACEPTA;
313;F       ;500.000;48;TEC     ;SOL     ;21;502;CHUQUICAMATA    ;0;0;0;80.488;0;0;100;0;2.000.000;NO;NO ACEPTA;
314;M       ;63.900;40;MED     ;CAS     ;55;90;SANTIAGO        ;0;25.047;0;300.402;2.631;0;0;3;1.400.000;NO;ACEPTA;
315;F       ;5.450.000;52;MED     ;CAS     ;39;84;SANTIAGO        ;0;650.000;0;0;15;0;22.804;1;8.000.000;NO;NO ACEPTA;
316;M       ;2.279.000;40;UNV     ;CAS     ;138;1;ARICA           ;4.373.067;1.000.000;0;966.131;6.833;0;987;2;6.900.000;NO;ACEPTA;
317;F       ;670.000;35;TEC     ;CAS     ;92;88;SANTIAGO        ;0;303.527;0;177.949;288;3.294;266;1;2.400.000;NO;NO ACEPTA;
318;M       ;55.000;40;UNV     ;CAS     ;16;88;SANTIAGO        ;0;255.409;0;533.215;250;85.963;292;1;5.300.000;NO;ACEPTA;
319;M       ;6.000.000;43;MED     ;CAS     ;31;119;SANTIAGO        ;0;600.000;0;0;0;0;641;1;2.200.000;NO;ACEPTA;
320;F       ;1.073.000;59;TEC     ;SOL     ;55;93;SANTIAGO        ;0;1.292.403;0;0;46;14.950;107;1;4.100.000;NO;NO ACEPTA;
321;M       ;960.000;46;UNV     ;CAS     ;23;90;SANTIAGO        ;0;500.000;0;1.242.374;2.383;0;1.488;2;2.500.000;NO;ACEPTA;
322;M       ;500.000;40;UNV     ;SOL     ;138;1;ARICA           ;383.380;0;0;0;467;0;0;1;1.600.000;NO;ACEPTA;
323;F       ;1.000.000;31;UNV     ;SOL     ;44;173;TALCA           ;0;671.558;0;116.052;370;0;468;1;4.400.000;NO;ACEPTA;
324;M       ;740.000;28;UNV     ;CAS     ;18;83;SANTIAGO        ;0;800.000;0;14.413;1.227;0;2;1;1.800.000;NO;ACEPTA;
325;M       ;1.326.000;51;MED     ;CAS     ;144;101;SANTIAGO        ;0;28.917;0;507.536;1.980;0;1.417;3;4.700.000;NO;ACEPTA;
326;F       ;614.000;49;UNV     ;CAS     ;138;1;ARICA           ;0;12.324;0;452.225;481;0;56;1;2.000.000;NO;ACEPTA;
327;M       ;500.000;47;UNV     ;CAS     ;138;1;ARICA           ;0;250.000;0;0;0;0;7;1;1.800.000;NO;ACEPTA;
328;F       ;570.000;32;MED     ;SEP     ;90;86;SANTIAGO        ;0;500.000;0;29.434;352;0;1;1;1.800.000;NO;NO ACEPTA;
329;F       ;708.000;26;UNV     ;CAS     ;138;1;ARICA           ;326.089;26.773;0;179.046;1.245;0;149;2;1.600.000;NO;ACEPTA;
330;M       ;69.500;45;MED     ;CAS     ;41;93;SANTIAGO        ;0;338.008;0;0;11;0;0;1;3.500.000;NO;ACEPTA;
331;F       ;46.000;41;TEC     ;SEP     ;34;29;LA SERENA       ;870.475;737.630;0;500.000;3.338;14.702;510;3;2.000.000;NO;NO ACEPTA;
332;M       ;501.000;54;MED     ;CAS     ;90;84;SANTIAGO        ;0;500.000;0;250.000;243;0;255;1;1.600.000;NO;ACEPTA;
333;F       ;99.000;53;TEC     ;SOL     ;90;80;SANTIAGO        ;0;650.000;0;0;2.351;44.975;0;1;7.500.000;SI;NO ACEPTA;
334;F       ;50.000;54;MED     ;SOL     ;90;87;SANTIAGO        ;0;588.500;0;0;0;0;2.481;0;8.000.000;SI;NO ACEPTA;
335;M       ;69.000;54;MED     ;CAS     ;55;90;SANTIAGO        ;0;3.964.562;33.374.169;0;229;0;8.110;1;6.900.000;NO;ACEPTA;
336;F       ;1.030.000;41;TEC     ;CAS     ;138;1;ARICA           ;1.597.606;500.000;0;0;3.313;0;3.509;3;1.900.000;NO;ACEPTA;
337;M       ;839.000;43;MED     ;CAS     ;47;67;VINA DEL MAR    ;0;500.000;0;0;425;0;21;2;3.700.000;SI;NO ACEPTA;
338;M       ;6.330.000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;350.000;1.345.344;500.615;5;0;2.449;1;3.900.000;NO;ACEPTA;
339;F       ;70.000;46;MED     ;SOL     ;25;85;SANTIAGO        ;0;500.000;0;0;543;6.075;4.315;1;2.400.000;SI;NO ACEPTA;
340;F       ;6.000.000;38;TEC     ;SOL     ;60;294;CALBUCO         ;0;300.000;0;23.429;1.074;0;1;1;750.000;NO;NO ACEPTA;
341;F       ;70.000;56;TEC     ;SOL     ;70;261;VILLARRICA      ;0;250.000;0;0;0;0;0;0;2.200.000;SI;NO ACEPTA;
342;M       ;500.000;50;UNV     ;SOL     ;31;120;SANTIAGO        ;264.748;250.000;0;100.000;352;0;102;1;1.500.000;SI;ACEPTA;
343;M       ;803.000;55;TEC     ;CAS     ;90;93;SANTIAGO        ;0;428.111;0;0;97;16.278;0;1;3.600.000;NO;ACEPTA;
344;F       ;450.000;54;TEC     ;SOL     ;138;1;ARICA           ;304.494;0;0;0;408;0;0;1;1.400.000;NO;ACEPTA;
345;M       ;753.000;40;UNV     ;SOL     ;138;1;ARICA           ;0;600.000;0;0;729;0;569;1;3.100.000;NO;ACEPTA;
346;M       ;1.200.000;38;TEC     ;CAS     ;18;99;SANTIAGO        ;0;403.230;0;0;4.806;0;1.218;2;1.200.000;SI;NO ACEPTA;
347;F       ;50.000;45;MED     ;SOL     ;40;67;VINA DEL MAR    ;0;800.000;0;0;0;3.988;1.162;0;3.300.000;SI;NO ACEPTA;
348;M       ;650.000;50;UNV     ;CAS     ;37;98;SANTIAGO        ;0;419.611;0;0;1.241;0;0;2;1.400.000;NO;ACEPTA;
349;F       ;1.550.000;51;UNV     ;CAS     ;60;291;PUERTO MONTT    ;0;239.434;0;0;958;3.300;0;2;8.000.000;NO;NO ACEPTA;
350;F       ;1.176.000;47;MED     ;CAS     ;90;80;SANTIAGO        ;0;1.300.000;0;2.133.472;1.306;0;2.280;1;4.600.000;NO;ACEPTA;
351;F       ;819.000;45;UNV     ;CAS     ;16;89;SANTIAGO        ;0;650.000;0;0;0;0;239;1;3.500.000;SI;ACEPTA;
352;F       ;511.000;45;UNV     ;CAS     ;54;90;SANTIAGO        ;0;-34.183;0;592.764;261;0;99;1;1.800.000;NO;ACEPTA;
353;F       ;800.000;58;MED     ;VIU     ;85;88;SANTIAGO        ;0;422.986;0;444.991;31;0;437;1;3.600.000;NO;NO ACEPTA;
354;M       ;70.000;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;500.845;1.414.360;450.224;68;0;1.989;1;2.300.000;NO;ACEPTA;
355;F       ;2.000.000;53;MED     ;CAS     ;10;5;IQUIQUE         ;0;0;1.019.541;0;1.396;0;15.981;3;8.000.000;NO;NO ACEPTA;
