ID;GENERO;RENTA;EDAD;NIV_EDUC;E_CIVIL;COD_OFI;COD_COM;CIUDAD;COL_1;COL_2;COL_3;COL_4;D_ACTUAL;D_MES_ANT;PROM_DEUDA;M_MOROSO;MONTO;SEGURO;OFERTA;
194;M       ;50000;45;UNV     ;CAS     ;54;80;SANTIAGO        ;0;500000;0;0;1238;11827;0;1;3800000;NO;ACEPTA;
195;F       ;75000;45;TEC     ;SOL     ;16;85;SANTIAGO        ;0;489990;0;0;0;46977;0;0;5400000;SI;NO ACEPTA;
196;M       ;600000;54;UNV     ;SOL     ;27;226;CONCEPCION      ;1297251;374722;0;0;1974;8888;0;1;500000;NO;ACEPTA;
197;M       ;75000;49;UNV     ;SEP     ;102;90;SANTIAGO        ;0;48505;0;961811;2453;0;19768;3;3100000;NO;ACEPTA;
198;M       ;700000;50;TEC     ;CAS     ;138;1;ARICA           ;0;250000;0;105307;108;0;240;1;2600000;NO;ACEPTA;
199;M       ;1000000;48;UNV     ;CAS     ;37;104;SANTIAGO        ;2606226;0;0;2409187;2955;0;2392;1;2100000;NO;ACEPTA;
200;M       ;1500000;43;TEC     ;CAS     ;48;88;SANTIAGO        ;0;812198;0;0;34;4371;0;1;6700000;NO;NO ACEPTA;
201;F       ;1490000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1035716;0;0;573;0;25670;2;6500000;NO;ACEPTA;
202;F       ;1500000;53;TEC     ;CAS     ;90;80;SANTIAGO        ;0;600000;5001190;0;391;9979;91;1;6900000;NO;NO ACEPTA;
203;M       ;530000;48;UNV     ;SOL     ;28;89;SANTIAGO        ;0;800000;0;0;64;0;310;1;1400000;NO;ACEPTA;
204;M       ;700000;33;TEC     ;CAS     ;48;89;SANTIAGO        ;0;686288;0;0;1;0;0;1;2200000;NO;NO ACEPTA;
205;M       ;500000;37;UNV     ;CAS     ;90;84;SANTIAGO        ;0;450000;0;0;41;0;0;1;1600000;NO;NO ACEPTA;
206;M       ;700000;33;TEC     ;SOL     ;83;88;SANTIAGO        ;0;0;0;0;1939;0;1162;1;900000;NO;NO ACEPTA;
207;M       ;1300000;53;MED     ;CAS     ;85;88;SANTIAGO        ;0;766842;0;10679;32;0;0;1;5800000;NO;ACEPTA;
208;M       ;2100000;54;EUN     ;SOL     ;59;90;SANTIAGO        ;0;891079;0;0;17;4311;0;1;8000000;NO;NO ACEPTA;
209;F       ;485000;29;TEC     ;CAS     ;74;253;TEMUCO          ;0;48000;0;99041;261;0;162;1;1700000;NO;NO ACEPTA;
210;F       ;666000;29;TEC     ;CAS     ;52;67;VINA DEL MAR    ;0;600000;0;0;0;11556;0;0;2100000;NO;NO ACEPTA;
211;F       ;62800;49;TEC     ;SEP     ;39;93;SANTIAGO        ;0;0;0;0;0;3285;0;0;2100000;SI;NO ACEPTA;
212;M       ;1171000;48;UNV     ;SEP     ;138;1;ARICA           ;0;679475;0;0;953;0;19476;2;5000000;NO;ACEPTA;
213;M       ;9880000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;500000;0;0;0;0;230;1;1500000;NO;ACEPTA;
214;M       ;1100000;42;UNV     ;CAS     ;138;1;ARICA           ;0;2199846;0;0;0;0;10206;1;3400000;NO;ACEPTA;
215;M       ;852000;60;EUN     ;SOL     ;18;118;SANTIAGO        ;0;925728;0;0;579;0;0;1;3400000;SI;NO ACEPTA;
216;F       ;468000;31;TEC     ;SOL     ;47;66;VALPARAISO      ;0;68025;0;291597;86;0;127;1;1800000;SI;NO ACEPTA;
217;M       ;1000000;54;UNV     ;CAS     ;152;88;SANTIAGO        ;0;15080;0;3745;201;0;253;1;4800000;NO;ACEPTA;
218;M       ;630000;49;UNV     ;CAS     ;138;1;ARICA           ;0;300000;0;0;0;0;74;1;2300000;NO;ACEPTA;
219;M       ;68200;49;UNV     ;VIU     ;30;100;SANTIAGO        ;0;365928;0;222329;1607;0;0;1;1300000;NO;ACEPTA;
220;F       ;2000000;44;TEC     ;CAS     ;50;88;SANTIAGO        ;0;1440326;0;1910326;3275;50522;80996;3;8000000;NO;NO ACEPTA;
221;F       ;530000;58;MED     ;SOL     ;12;13;CALAMA          ;0;103185;0;0;235;0;0;1;1900000;NO;NO ACEPTA;
222;M       ;7300000;41;UNV     ;CAS     ;32;97;SANTIAGO        ;544758;300000;0;0;796;0;78;3;1400000;NO;ACEPTA;
223;F       ;66800;49;TEC     ;SOL     ;15;88;SANTIAGO        ;0;0;0;0;3211;0;8129;1;8000000;SI;NO ACEPTA;
224;F       ;6390000;40;TEC     ;SOL     ;55;89;SANTIAGO        ;0;500000;0;500000;639;0;525;1;2100000;NO;NO ACEPTA;
225;M       ;600000;35;UNV     ;SOL     ;96;131;RANCAGUA        ;0;185398;0;251048;444;0;25;1;2000000;SI;NO ACEPTA;
226;M       ;500000;49;TEC     ;CAS     ;138;1;ARICA           ;0;300000;0;3011664;0;0;2611;1;1700000;NO;ACEPTA;
227;F       ;7000000;30;TEC     ;CAS     ;46;35;OVALLE          ;1297563;405076;0;0;1611;0;0;1;500000;SI;NO ACEPTA;
228;M       ;650000;47;UNV     ;SOL     ;138;1;ARICA           ;673415;309777;0;0;940;42284;0;1;1700000;NO;ACEPTA;
229;F       ;700000;57;MED     ;CAS     ;34;88;SANTIAGO        ;0;412550;0;64967;194;0;30;1;2400000;NO;NO ACEPTA;
230;F       ;60300;43;TEC     ;SOL     ;48;86;SANTIAGO        ;0;199994;0;154804;5;0;158;1;1700000;SI;NO ACEPTA;
231;M       ;2365000;44;UNV     ;CAS     ;82;86;SANTIAGO        ;0;1581828;0;0;1961;0;0;1;8000000;NO;NO ACEPTA;
232;M       ;850000;28;TEC     ;SEP     ;96;115;SANTIAGO        ;0;1237000;0;0;113;0;0;1;3100000;NO;NO ACEPTA;
233;F       ;7200000;33;TEC     ;CAS     ;74;275;LOS LAGOS       ;0;750000;0;494822;0;0;503;0;5200000;NO;NO ACEPTA;
234;M       ;1300000;39;TEC     ;CAS     ;100;94;SANTIAGO        ;718928;165259;0;98499;2236;0;100;2;4300000;NO;NO ACEPTA;
235;F       ;920000;49;UNV     ;SOL     ;138;1;ARICA           ;0;250000;473580;0;0;0;1003;1;4400000;NO;ACEPTA;
236;F       ;542000;26;EUN     ;SOL     ;38;80;SANTIAGO        ;0;250000;0;209465;0;0;213;0;2000000;NO;NO ACEPTA;
237;F       ;500000;48;MED     ;CAS     ;21;502;CHUQUICAMATA    ;0;0;0;80488;0;0;100;0;2000000;NO;NO ACEPTA;
238;M       ;1140000;42;UNV     ;CAS     ;52;104;SANTIAGO        ;0;301852;0;17356;0;0;1;1;5400000;NO;ACEPTA;
239;F       ;650000;42;MED     ;SOL     ;76;98;SANTIAGO        ;0;436714;0;0;61;0;0;1;2200000;NO;NO ACEPTA;
240;M       ;1550000;41;        ;SOL     ;34;29;LA SERENA       ;0;1274933;0;0;1;0;0;1;8000000;NO;NO ACEPTA;
241;M       ;500000;41;TEC     ;CAS     ;17;80;SANTIAGO        ;0;343067;0;0;7;0;0;1;1700000;NO;NO ACEPTA;
242;M       ;75000;41;MED     ;CAS     ;55;90;SANTIAGO        ;0;0;0;700000;1205;9052;714;2;4100000;NO;ACEPTA;
243;M       ;750000;46;UNV     ;CAS     ;35;106;SANTIAGO        ;1036913;12456;0;1071651;1657;0;10197;1;2100000;NO;ACEPTA;
244;F       ;800000;41;TEC     ;CAS     ;103;127;TALAGANTE       ;0;500000;0;0;0;20315;0;0;3500000;NO;NO ACEPTA;
245;F       ;1000000;47;MED     ;CAS     ;15;67;VINA DEL MAR    ;0;199629;0;774251;162;0;815;1;4900000;NO;NO ACEPTA;
246;F       ;460000;40;MED     ;CAS     ;24;88;SANTIAGO        ;0;0;0;0;1122;0;0;1;750000;NO;NO ACEPTA;
247;F       ;3300000;56;MED     ;CAS     ;13;16;ANTOFAGASTA     ;4543958;1126051;0;2999998;9319;90816;42455;1;8000000;NO;NO ACEPTA;
248;F       ;900000;47;UNV     ;SOL     ;138;1;ARICA           ;0;300000;0;0;477;9135;0;1;4100000;NO;ACEPTA;
249;M       ;1200000;29;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;438043;0;0;1008;0;799;1;5000000;NO;NO ACEPTA;
250;F       ;4480000;32;MED     ;CAS     ;82;81;SANTIAGO        ;0;250000;0;0;0;0;347;0;3800000;NO;NO ACEPTA;
251;M       ;4900000;41;UNV     ;CAS     ;120;85;SANTIAGO        ;731822;122743;0;1015834;1258;20689;1327;1;8000000;NO;ACEPTA;
252;M       ;485000;31;UNV     ;SOL     ;129;101;SANTIAGO        ;0;102773;0;289920;199;0;327;1;1800000;NO;NO ACEPTA;
253;F       ;573000;55;TEC     ;SEP     ;16;89;SANTIAGO        ;964531;100000;0;0;1032;0;0;1;1300000;NO;ACEPTA;
254;M       ;1600000;36;MED     ;CAS     ;90;85;SANTIAGO        ;0;0;1637042;0;3532;33997;1936;1;6100000;NO;NO ACEPTA;
255;M       ;1170000;26;UNV     ;SOL     ;37;85;SANTIAGO        ;0;0;0;0;25;0;50;1;5900000;NO;NO ACEPTA;
256;M       ;6000000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;600000;0;0;0;0;3240;1;3400000;NO;ACEPTA;
257;M       ;5000000;42;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1097;0;400000;2095;7777;1228;3;750000;NO;ACEPTA;
258;M       ;3327000;51;MED     ;CAS     ;85;88;SANTIAGO        ;0;0;0;783198;0;0;302;1;8000000;NO;ACEPTA;
259;F       ;47000;50;MED     ;SOL     ;25;85;SANTIAGO        ;1815858;1000000;0;0;5376;0;1019;3;900000;SI;NO ACEPTA;
260;F       ;511000;59;TEC     ;SOL     ;84;85;SANTIAGO        ;0;78010;0;200000;1036;0;204;1;1100000;SI;NO ACEPTA;
261;M       ;734000;55;MED     ;CAS     ;27;226;CONCEPCION      ;0;250000;0;297416;2406;2828;24;2;550000;NO;ACEPTA;
262;F       ;5590000;34;TEC     ;VIU     ;43;70;QUILPUE         ;0;204911;0;0;6;0;165;1;2600000;NO;NO ACEPTA;
263;F       ;2605000;50;MED     ;CAS     ;13;16;ANTOFAGASTA     ;0;1326136;0;0;4128;0;123364;2;8000000;NO;NO ACEPTA;
264;M       ;600000;44;TEC     ;SOL     ;104;93;SANTIAGO        ;0;0;0;113382;0;1807;0;0;2400000;NO;NO ACEPTA;
265;M       ;5600000;40;UNV     ;CAS     ;138;92;SANTIAGO        ;1868695;529409;0;388658;2154;0;395;1;4200000;NO;ACEPTA;
266;F       ;500000;43;MED     ;CAS     ;48;88;SANTIAGO        ;0;0;0;2;197;0;101;1;1900000;NO;NO ACEPTA;
267;M       ;638000;50;TEC     ;SOL     ;138;1;ARICA           ;0;325000;0;461631;164;0;1382;1;2300000;NO;ACEPTA;
268;F       ;7560000;34;TEC     ;SOL     ;27;227;TALCAHUANO      ;0;0;0;92191;0;0;94;0;4200000;NO;NO ACEPTA;
269;F       ;1981000;44;MED     ;CAS     ;90;121;SANTIAGO        ;0;1250000;0;0;6784;57588;1556;3;5200000;NO;NO ACEPTA;
270;M       ;77100;40;UNV     ;CAS     ;139;88;SANTIAGO        ;0;47498;0;1499325;9628;0;4553;3;2900000;NO;ACEPTA;
271;F       ;784000;33;TEC     ;CAS     ;90;23;CALDERA         ;0;300000;0;0;14;0;13612;1;3700000;NO;NO ACEPTA;
272;M       ;53400;49;MED     ;CAS     ;55;90;SANTIAGO        ;0;144123;0;0;3026;0;302;3;1000000;SI;ACEPTA;
273;M       ;640000;35;UNV     ;CAS     ;90;67;VINA DEL MAR    ;0;1171215;0;0;517;0;40;1;1400000;NO;NO ACEPTA;
274;M       ;6300000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;611808;29361;0;300000;1260;0;306;1;700000;NO;ACEPTA;
275;F       ;5100000;53;MED     ;CAS     ;155;88;SANTIAGO        ;0;3000000;0;0;12;0;134861;1;8000000;NO;NO ACEPTA;
276;M       ;8500000;32;MED     ;CAS     ;55;90;SANTIAGO        ;94834;1076384;0;0;193;25887;0;1;2600000;NO;ACEPTA;
277;M       ;4450000;40;UNV     ;CAS     ;55;90;SANTIAGO        ;0;241326;0;4000000;6159;0;43186;3;4700000;SI;ACEPTA;
278;F       ;700000;48;TEC     ;CAS     ;60;291;PUERTO MONTT    ;0;300000;0;0;0;11820;0;0;2500000;NO;NO ACEPTA;
279;F       ;7600000;40;TEC     ;SEP     ;33;25;VALLENAR        ;0;309168;0;172821;429;12077;117;1;3600000;NO;NO ACEPTA;
280;M       ;80000;45;UNV     ;CAS     ;55;90;SANTIAGO        ;0;0;0;118983;423;0;0;1;2200000;NO;ACEPTA;
281;M       ;521000;52;MED     ;CAS     ;76;103;SANTIAGO        ;0;-903;0;250000;255;0;255;1;1900000;NO;ACEPTA;
282;F       ;460000;51;TEC     ;CAS     ;138;1;ARICA           ;542597;250000;0;10698;610;0;22;1;1100000;NO;ACEPTA;
283;F       ;4000000;40;MED     ;SEP     ;28;89;SANTIAGO        ;0;2593467;0;0;217;22303;0;1;8000000;NO;NO ACEPTA;
284;F       ;672000;50;TEC     ;CAS     ;95;316;AYSEN           ;0;250000;0;0;868;0;0;1;1900000;NO;NO ACEPTA;
285;M       ;1000000;27;UNV     ;SOL     ;13;16;ANTOFAGASTA     ;0;2300000;0;0;81;0;0;1;2700000;NO;NO ACEPTA;
286;F       ;515000;41;MED     ;CAS     ;51;88;SANTIAGO        ;0;0;0;0;0;0;15;0;2100000;NO;NO ACEPTA;
287;M       ;1566000;35;UNV     ;CAS     ;66;253;TEMUCO          ;3874669;461265;201045;0;4107;0;318;1;5100000;NO;NO ACEPTA;
288;M       ;650000;26;MED     ;SOL     ;27;226;CONCEPCION      ;1502045;0;0;0;1573;0;0;1;1100000;NO;ACEPTA;
289;M       ;800000;46;MED     ;CAS     ;31;118;SANTIAGO        ;0;300000;0;800000;758;0;1006;1;3300000;SI;ACEPTA;
290;M       ;2453000;32;TEC     ;SOL     ;90;80;SANTIAGO        ;0;800000;0;170050;0;0;63063;0;8000000;NO;NO ACEPTA;
291;M       ;990000;32;TEC     ;SOL     ;27;226;CONCEPCION      ;2661695;208983;0;0;763;11138;1833;3;2100000;NO;ACEPTA;
292;M       ;3000000;63;MED     ;SOL     ;17;80;SANTIAGO        ;0;991604;0;0;9799;0;0;2;8000000;NO;NO ACEPTA;
293;M       ;500000;41;TEC     ;CAS     ;17;80;SANTIAGO        ;0;343067;0;0;7;0;0;1;1700000;NO;NO ACEPTA;
294;F       ;980000;46;UNV     ;CAS     ;31;119;SANTIAGO        ;0;489879;0;0;279;2908;0;1;4500000;NO;ACEPTA;
295;M       ;980000;52;TEC     ;CAS     ;138;1;ARICA           ;0;800000;0;0;3322;0;1792;1;1600000;NO;ACEPTA;
296;M       ;674000;44;UNV     ;CAS     ;31;119;SANTIAGO        ;0;1631228;0;1015374;302;0;2928;2;1100000;NO;ACEPTA;
297;F       ;6000000;34;TEC     ;VIU     ;90;90;SANTIAGO        ;0;18283;0;800000;1541;18590;954;3;2500000;SI;NO ACEPTA;
298;F       ;500000;45;UNV     ;CAS     ;31;119;SANTIAGO        ;0;600000;0;0;7;0;747;2;1400000;NO;ACEPTA;
299;M       ;633000;26;UNV     ;CAS     ;27;226;CONCEPCION      ;0;890000;0;589326;1380;0;12;2;1200000;NO;ACEPTA;
300;M       ;1228000;52;MED     ;CAS     ;27;226;CONCEPCION      ;0;1256473;0;0;20;19514;11762;1;4900000;NO;NO ACEPTA;
301;F       ;2100000;54;MED     ;CAS     ;59;90;SANTIAGO        ;0;891079;0;0;17;4311;0;1;8000000;NO;NO ACEPTA;
302;F       ;782000;30;TEC     ;CAS     ;60;91;SANTIAGO        ;269891;106525;0;500582;909;0;1122;1;3100000;NO;NO ACEPTA;
303;M       ;850000;55;UNV     ;CAS     ;18;89;SANTIAGO        ;604663;0;0;0;890;17615;3;3;3400000;NO;ACEPTA;
304;M       ;832000;41;UNV     ;CAS     ;13;16;ANTOFAGASTA     ;0;250000;0;1074252;0;16011;1037;0;4000000;NO;NO ACEPTA;
305;M       ;8000000;43;UNV     ;CAS     ;32;100;SANTIAGO        ;0;800000;0;40312;3306;0;9;1;1700000;NO;ACEPTA;
306;F       ;500000;47;UNV     ;SOL     ;138;1;ARICA           ;949626;600000;0;6287;1173;0;8663;2;500000;SI;ACEPTA;
307;M       ;80000;44;UNV     ;CAS     ;55;90;SANTIAGO        ;0;1249650;0;4853619;201;0;35890;1;5600000;SI;ACEPTA;
308;F       ;800000;50;MED     ;SOL     ;138;1;ARICA           ;318254;58293;0;219548;539;0;408;1;3500000;NO;ACEPTA;
309;M       ;657000;52;UNV     ;CAS     ;31;119;SANTIAGO        ;0;0;0;0;504;0;0;1;2200000;NO;ACEPTA;
310;F       ;2155000;47;MED     ;CAS     ;66;242;ANGOL           ;0;-2266;0;2500000;9562;15931;23389;1;3400000;NO;NO ACEPTA;
311;M       ;4000000;46;MED     ;SOL     ;14;22;COPIAPO         ;0;451439;0;29885;0;0;31294;0;8000000;NO;NO ACEPTA;
312;F       ;1500000;54;TEC     ;CAS     ;27;226;CONCEPCION      ;0;2000000;0;237501;1988;30107;29741;1;5500000;NO;NO ACEPTA;
313;F       ;500000;48;TEC     ;SOL     ;21;502;CHUQUICAMATA    ;0;0;0;80488;0;0;100;0;2000000;NO;NO ACEPTA;
314;M       ;63900;40;MED     ;CAS     ;55;90;SANTIAGO        ;0;25047;0;300402;2631;0;0;3;1400000;NO;ACEPTA;
315;F       ;5450000;52;MED     ;CAS     ;39;84;SANTIAGO        ;0;650000;0;0;15;0;22804;1;8000000;NO;NO ACEPTA;
316;M       ;2279000;40;UNV     ;CAS     ;138;1;ARICA           ;4373067;1000000;0;966131;6833;0;987;2;6900000;NO;ACEPTA;
317;F       ;670000;35;TEC     ;CAS     ;92;88;SANTIAGO        ;0;303527;0;177949;288;3294;266;1;2400000;NO;NO ACEPTA;
318;M       ;55000;40;UNV     ;CAS     ;16;88;SANTIAGO        ;0;255409;0;533215;250;85963;292;1;5300000;NO;ACEPTA;
319;M       ;6000000;43;MED     ;CAS     ;31;119;SANTIAGO        ;0;600000;0;0;0;0;641;1;2200000;NO;ACEPTA;
320;F       ;1073000;59;TEC     ;SOL     ;55;93;SANTIAGO        ;0;1292403;0;0;46;14950;107;1;4100000;NO;NO ACEPTA;
321;M       ;960000;46;UNV     ;CAS     ;23;90;SANTIAGO        ;0;500000;0;1242374;2383;0;1488;2;2500000;NO;ACEPTA;
322;M       ;500000;40;UNV     ;SOL     ;138;1;ARICA           ;383380;0;0;0;467;0;0;1;1600000;NO;ACEPTA;
323;F       ;1000000;31;UNV     ;SOL     ;44;173;TALCA           ;0;671558;0;116052;370;0;468;1;4400000;NO;ACEPTA;
324;M       ;740000;28;UNV     ;CAS     ;18;83;SANTIAGO        ;0;800000;0;14413;1227;0;2;1;1800000;NO;ACEPTA;
325;M       ;1326000;51;MED     ;CAS     ;144;101;SANTIAGO        ;0;28917;0;507536;1980;0;1417;3;4700000;NO;ACEPTA;
326;F       ;614000;49;UNV     ;CAS     ;138;1;ARICA           ;0;12324;0;452225;481;0;56;1;2000000;NO;ACEPTA;
327;M       ;500000;47;UNV     ;CAS     ;138;1;ARICA           ;0;250000;0;0;0;0;7;1;1800000;NO;ACEPTA;
328;F       ;570000;32;MED     ;SEP     ;90;86;SANTIAGO        ;0;500000;0;29434;352;0;1;1;1800000;NO;NO ACEPTA;
329;F       ;708000;26;UNV     ;CAS     ;138;1;ARICA           ;326089;26773;0;179046;1245;0;149;2;1600000;NO;ACEPTA;
330;M       ;69500;45;MED     ;CAS     ;41;93;SANTIAGO        ;0;338008;0;0;11;0;0;1;3500000;NO;ACEPTA;
331;F       ;46000;41;TEC     ;SEP     ;34;29;LA SERENA       ;870475;737630;0;500000;3338;14702;510;3;2000000;NO;NO ACEPTA;
332;M       ;501000;54;MED     ;CAS     ;90;84;SANTIAGO        ;0;500000;0;250000;243;0;255;1;1600000;NO;ACEPTA;
333;F       ;99000;53;TEC     ;SOL     ;90;80;SANTIAGO        ;0;650000;0;0;2351;44975;0;1;7500000;SI;NO ACEPTA;
334;F       ;50000;54;MED     ;SOL     ;90;87;SANTIAGO        ;0;588500;0;0;0;0;2481;0;8000000;SI;NO ACEPTA;
335;M       ;69000;54;MED     ;CAS     ;55;90;SANTIAGO        ;0;3964562;33374169;0;229;0;8110;1;6900000;NO;ACEPTA;
336;F       ;1030000;41;TEC     ;CAS     ;138;1;ARICA           ;1597606;500000;0;0;3313;0;3509;3;1900000;NO;ACEPTA;
337;M       ;839000;43;MED     ;CAS     ;47;67;VINA DEL MAR    ;0;500000;0;0;425;0;21;2;3700000;SI;NO ACEPTA;
338;M       ;6330000;41;UNV     ;CAS     ;55;90;SANTIAGO        ;0;350000;1345344;500615;5;0;2449;1;3900000;NO;ACEPTA;
339;F       ;70000;46;MED     ;SOL     ;25;85;SANTIAGO        ;0;500000;0;0;543;6075;4315;1;2400000;SI;NO ACEPTA;
340;F       ;6000000;38;TEC     ;SOL     ;60;294;CALBUCO         ;0;300000;0;23429;1074;0;1;1;750000;NO;NO ACEPTA;
341;F       ;70000;56;TEC     ;SOL     ;70;261;VILLARRICA      ;0;250000;0;0;0;0;0;0;2200000;SI;NO ACEPTA;
342;M       ;500000;50;UNV     ;SOL     ;31;120;SANTIAGO        ;264748;250000;0;100000;352;0;102;1;1500000;SI;ACEPTA;
343;M       ;803000;55;TEC     ;CAS     ;90;93;SANTIAGO        ;0;428111;0;0;97;16278;0;1;3600000;NO;ACEPTA;
344;F       ;450000;54;TEC     ;SOL     ;138;1;ARICA           ;304494;0;0;0;408;0;0;1;1400000;NO;ACEPTA;
345;M       ;753000;40;UNV     ;SOL     ;138;1;ARICA           ;0;600000;0;0;729;0;569;1;3100000;NO;ACEPTA;
346;M       ;1200000;38;TEC     ;CAS     ;18;99;SANTIAGO        ;0;403230;0;0;4806;0;1218;2;1200000;SI;NO ACEPTA;
347;F       ;50000;45;MED     ;SOL     ;40;67;VINA DEL MAR    ;0;800000;0;0;0;3988;1162;0;3300000;SI;NO ACEPTA;
348;M       ;650000;50;UNV     ;CAS     ;37;98;SANTIAGO        ;0;419611;0;0;1241;0;0;2;1400000;NO;ACEPTA;
349;F       ;1550000;51;UNV     ;CAS     ;60;291;PUERTO MONTT    ;0;239434;0;0;958;3300;0;2;8000000;NO;NO ACEPTA;
350;F       ;1176000;47;MED     ;CAS     ;90;80;SANTIAGO        ;0;1300000;0;2133472;1306;0;2280;1;4600000;NO;ACEPTA;
351;F       ;819000;45;UNV     ;CAS     ;16;89;SANTIAGO        ;0;650000;0;0;0;0;239;1;3500000;SI;ACEPTA;
352;F       ;511000;45;UNV     ;CAS     ;54;90;SANTIAGO        ;0;-34183;0;592764;261;0;99;1;1800000;NO;ACEPTA;
353;F       ;800000;58;MED     ;VIU     ;85;88;SANTIAGO        ;0;422986;0;444991;31;0;437;1;3600000;NO;NO ACEPTA;
354;M       ;70000;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;500845;1414360;450224;68;0;1989;1;2300000;NO;ACEPTA;
355;F       ;2000000;53;MED     ;CAS     ;10;5;IQUIQUE         ;0;0;1019541;0;1396;0;15981;3;8000000;NO;NO ACEPTA;
356;M       ;7080000;41;UNV     ;CAS     ;138;86;SANTIAGO        ;0;1516027;0;337944;155;0;47598;1;3000000;NO;ACEPTA;
357;M       ;486000;55;TEC     ;SOL     ;27;226;CONCEPCION      ;0;421169;0;250000;469;0;255;3;1500000;NO;ACEPTA;
358;M       ;700000;53;TEC     ;CAS     ;27;226;CONCEPCION      ;0;0;0;0;1241;3170;0;3;1600000;SI;ACEPTA;
359;M       ;670000;35;TEC     ;SOL     ;29;90;SANTIAGO        ;385974;406014;0;0;514;0;0;1;1900000;NO;NO ACEPTA;
360;F       ;1340000;45;UNV     ;SOL     ;100;85;SANTIAGO        ;2976240;0;0;0;3383;0;24420;2;3400000;NO;ACEPTA;
361;M       ;500000;32;TEC     ;SOL     ;90;89;SANTIAGO        ;1281071;0;0;0;1533;40680;279;1;500000;NO;NO ACEPTA;
362;M       ;476000;28;UNV     ;SOL     ;52;80;SANTIAGO        ;0;250000;0;0;239;0;12;1;1700000;NO;ACEPTA;
363;F       ;600000;54;UNV     ;VIU     ;16;89;SANTIAGO        ;0;1150000;0;0;239;0;0;1;1300000;SI;NO ACEPTA;
364;M       ;1450000;37;TEC     ;CAS     ;14;22;COPIAPO         ;1417578;1353610;0;0;1875;29427;17;1;4500000;NO;NO ACEPTA;
365;M       ;1850000;55;UNV     ;SEP     ;155;88;SANTIAGO        ;0;2232903;0;0;277;43358;20001;1;8000000;NO;ACEPTA;
366;F       ;445000;33;UNV     ;CAS     ;34;31;COQUIMBO        ;0;500000;0;33715;8;9943;0;1;1300000;NO;NO ACEPTA;
367;M       ;2854000;47;UNV     ;SOL     ;138;1;ARICA           ;10224716;153716;0;3000000;14176;0;52949;3;3000000;SI;ACEPTA;
368;F       ;1200000;47;UNV     ;CAS     ;45;88;SANTIAGO        ;0;1000000;0;764805;0;0;141;1;5000000;NO;ACEPTA;
369;M       ;60000;40;UNV     ;CAS     ;52;89;SANTIAGO        ;0;9087;0;408267;681;0;307;2;1300000;NO;ACEPTA;
370;M       ;750000;47;MED     ;SOL     ;138;1;ARICA           ;0;156284;0;0;304;0;0;1;3500000;SI;ACEPTA;
371;M       ;7160000;40;UNV     ;SEP     ;90;85;SANTIAGO        ;0;1033726;0;1451849;1449;20939;1673;1;3600000;NO;ACEPTA;
372;M       ;91700;45;UNV     ;CAS     ;103;93;SANTIAGO        ;0;584152;0;0;2004;1893;1202;2;2200000;NO;ACEPTA;
373;F       ;1000000;52;UNV     ;CAS     ;31;119;SANTIAGO        ;0;470852;0;94747;2945;0;459;3;2100000;NO;ACEPTA;
374;M       ;750000;51;UNV     ;SOL     ;48;98;SANTIAGO        ;755423;317838;0;500000;1004;0;99;1;2700000;SI;ACEPTA;
375;M       ;84000;53;MED     ;CAS     ;55;90;SANTIAGO        ;0;151985;0;1365905;550;0;1419;2;8000000;NO;ACEPTA;
376;F       ;6000000;29;TEC     ;SOL     ;13;16;ANTOFAGASTA     ;0;1113634;0;0;7;0;0;1;900000;NO;NO ACEPTA;
377;F       ;1860000;48;MED     ;CAS     ;52;86;SANTIAGO        ;0;1018931;0;0;816;0;0;1;8000000;NO;NO ACEPTA;
378;M       ;69400;45;MED     ;CAS     ;55;90;SANTIAGO        ;0;1500000;0;0;8;21285;1349;1;2900000;NO;ACEPTA;
379;F       ;800000;54;MED     ;CAS     ;73;90;SANTIAGO        ;0;212070;0;194358;295;0;0;1;3800000;NO;ACEPTA;
380;M       ;500000;46;TEC     ;CAS     ;31;119;SANTIAGO        ;0;300000;0;548625;0;0;560;1;1700000;NO;ACEPTA;
381;M       ;458000;30;TEC     ;SOL     ;122;98;SANTIAGO        ;0;277060;0;249353;486;10089;255;1;1400000;NO;NO ACEPTA;
382;F       ;65000;44;TEC     ;SOL     ;94;301;ANCUD           ;3183494;1022225;0;518685;3541;270;138;1;7800000;SI;NO ACEPTA;
383;M       ;90000;49;UNV     ;CAS     ;55;90;SANTIAGO        ;74520;531789;0;400000;297;22062;408;1;2100000;NO;ACEPTA;
384;F       ;1000000;50;MED     ;CAS     ;139;88;SANTIAGO        ;0;0;0;0;0;0;0;0;5000000;NO;NO ACEPTA;
385;F       ;8030000;31;MED     ;SOL     ;48;82;SANTIAGO        ;0;450000;0;0;17;0;0;1;1900000;NO;NO ACEPTA;
386;M       ;8000000;43;UNV     ;CAS     ;55;90;SANTIAGO        ;0;230389;0;209835;19;0;176;1;8000000;NO;ACEPTA;
